CryoSlept,NoCryoSleep,RoomService,Spa,VRDeck,TotalSpent,Europa,Earth,B,InGroup,55 Cancri e,C,S,P,E,TRAPPIST-1e,Transported
0,1,0.0,280.0,417.0,733.0,0,1,0,0,1,0,1,0,0,0,1
0,1,0.0,685.0,21.0,706.0,0,1,0,0,1,0,1,0,0,0,0
0,1,2832.0,15.0,4.0,7405.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,177.0,58.0,827.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,441.0,1023.0,1559.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,2766.0,0.0,2771.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,230.0,788.0,0,1,0,0,0,0,0,1,1,1,0
0,1,116.0,6.0,0.0,908.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,176.0,8188.0,9432.0,1,0,0,0,1,1,1,0,0,0,0
0,1,17.0,5132.0,697.0,6065.0,1,0,1,1,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,5649.0,2579.0,2175.0,10645.0,1,0,1,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,1173.0,1059.0,4729.0,1,0,1,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,198.0,0.0,164.0,953.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,348.0,4.0,368.0,720.0,0,1,0,0,0,0,0,1,0,1,0
0,1,82.0,3693.0,140.0,4688.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,3.0,25.0,0.0,909.0,0,1,0,1,0,0,1,0,0,1,1
0,1,13.0,0.0,128.0,888.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,391.0,0.0,0.0,791.0,0,1,0,0,0,0,0,1,1,1,0
0,1,69.0,0.0,987.0,6784.0,1,0,0,0,0,1,0,1,0,0,1
0,1,0.0,1508.0,0.0,1619.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,8157.0,5688.0,25400.0,1,0,1,1,1,0,0,1,0,0,0
0,1,1.0,3835.0,1.0,4445.0,1,0,1,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,28.0,6011.0,3.0,6498.0,0,0,0,0,0,0,1,0,0,1,0
0,1,1056.0,0.0,0.0,1056.0,0,0,0,1,0,0,1,0,0,1,0
0,1,1770.0,13.0,0.0,1783.0,0,0,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,353.0,0.0,2.0,1251.0,0,0,0,0,0,0,0,1,0,1,1
0,1,177.0,310.0,7.0,494.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,0.0,1699.0,1720.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,5.0,223.0,693.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,1134.0,0.0,0.0,1299.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,2.0,0.0,1118.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,567.0,0.0,717.0,0,1,0,0,1,0,1,0,0,0,0
0,1,691.0,140.0,0.0,932.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,1537.0,0.0,14744.0,1,0,0,0,0,1,0,1,0,1,1
0,1,0.0,352.0,60.0,569.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,5467.0,1241.0,7878.0,1,0,1,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,8.0,13.0,57.0,3662.0,1,0,1,0,0,0,0,1,0,1,1
0,1,1094.0,34.0,1.0,1157.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,417.0,562.0,792.0,8956.0,1,0,0,0,0,0,0,1,1,1,1
0,1,0.0,715.0,3139.0,7972.0,1,0,0,0,0,1,1,0,0,1,1
0,1,2.0,2.0,225.0,10345.0,1,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,1
0,1,0.0,16.0,0.0,1042.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,1483.0,0.0,0.0,1493.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,4.0,2962.0,3656.0,7513.0,1,0,1,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,46.0,622.0,0.0,679.0,0,1,0,1,0,0,1,0,0,0,0
0,1,382.0,467.0,0.0,871.0,0,1,0,1,0,0,1,0,0,1,0
0,1,7.0,26.0,0.0,873.0,0,1,0,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
0,1,0.0,1936.0,56.0,7674.0,1,0,0,0,1,1,0,1,0,0,0
0,1,0.0,722.0,0.0,722.0,0,1,0,0,1,0,1,0,0,0,0
0,1,7.0,0.0,0.0,1050.0,0,1,0,0,0,0,0,1,0,1,0
0,1,2484.0,0.0,0.0,3015.0,0,0,0,1,0,0,0,1,0,1,0
0,1,1869.0,0.0,0.0,2005.0,0,1,0,1,0,0,0,1,0,1,0
0,1,1352.0,24.0,799.0,2175.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,77.0,715.0,792.0,0,1,0,1,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1
0,1,9.0,0.0,0.0,804.0,0,1,0,0,0,0,1,0,0,1,1
0,1,757.0,32.0,0.0,789.0,0,1,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,5.0,745.0,5.0,5043.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,210.0,59.0,73.0,715.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,26.0,0.0,773.0,0,1,0,1,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1
0,1,2156.0,59.0,2.0,2217.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,0.0,0.0,869.0,0,1,0,1,0,0,1,0,1,0,1
0,1,0.0,612.0,20.0,884.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,865.0,0.0,35.0,1157.0,0,0,0,1,0,0,0,1,0,1,0
0,1,928.0,0.0,0.0,1861.0,0,0,0,1,0,0,0,1,0,1,0
0,1,4.0,1178.0,428.0,1620.0,0,1,0,1,0,0,0,1,1,1,0
0,1,0.0,146.0,4.0,826.0,0,1,0,1,0,0,0,1,1,1,1
0,1,0.0,1.0,1.0,865.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,5183.0,170.0,5400.0,1,0,1,1,0,0,0,1,0,1,0
0,1,0.0,0.0,4.0,7976.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,9.0,299.0,862.0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,0.0,9.0,943.0,990.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,144.0,0.0,295.0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,1619.0,0.0,1624.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,0.0,275.0,332.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,5.0,665.0,788.0,0,1,0,1,0,0,1,0,1,1,0
0,1,0.0,0.0,615.0,629.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,3348.0,55.0,3436.0,1,0,1,0,1,0,1,0,0,0,0
0,1,172.0,4303.0,246.0,6527.0,1,0,0,0,0,1,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,0
0,1,513.0,82.0,0.0,2344.0,0,0,0,0,1,0,0,1,0,0,1
0,1,0.0,0.0,481.0,2377.0,1,0,0,0,0,0,0,1,1,1,0
0,1,10.0,471.0,0.0,1298.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,1821.0,29.0,0.0,1897.0,0,0,0,1,0,0,1,0,0,1,0
0,1,1246.0,0.0,0.0,1297.0,0,0,0,1,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,401.0,752.0,2901.0,1,0,1,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,323.0,0.0,16844.0,1,0,0,0,0,1,0,1,0,1,1
0,1,0.0,59.0,122.0,5936.0,1,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
0,1,113.0,0.0,2376.0,5022.0,1,0,0,0,1,0,1,0,0,0,0
0,1,1445.0,2.0,73.0,1521.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,62.0,0.0,0.0,62.0,0,1,0,0,0,0,1,0,0,1,0
0,1,39.0,0.0,0.0,302.0,0,1,0,0,0,0,1,0,1,1,1
0,1,0.0,0.0,156.0,906.0,0,1,0,0,0,0,0,1,1,1,0
0,1,553.0,0.0,6.0,2505.0,0,1,0,0,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,1172.0,0.0,4.0,1190.0,0,0,0,1,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,3427.0,6595.0,11141.0,1,0,0,0,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,1
0,1,20.0,557.0,0.0,961.0,0,0,0,0,0,0,0,1,0,1,0
0,1,98.0,5732.0,1902.0,8476.0,1,0,1,1,0,0,0,1,0,1,0
0,1,3573.0,641.0,25.0,5863.0,1,0,1,1,0,0,0,1,0,1,0
0,1,0.0,320.0,352.0,677.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,5.0,1078.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
0,1,0.0,9.0,4987.0,7268.0,1,0,0,1,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,1471.0,45.0,16.0,1532.0,0,1,0,1,0,0,1,0,0,1,0
0,1,9.0,0.0,878.0,887.0,0,1,0,0,0,0,0,1,0,1,0
0,1,59.0,681.0,0.0,740.0,0,1,0,0,0,0,0,1,0,1,0
0,1,930.0,0.0,0.0,2459.0,0,1,0,0,1,0,1,0,0,0,0
0,1,0.0,16.0,3.0,865.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,1.0,791.0,0,1,0,0,0,0,1,0,1,1,1
0,1,666.0,252.0,1.0,919.0,0,0,0,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,13.0,762.0,0.0,787.0,0,1,0,0,0,0,1,0,0,1,1
0,1,126.0,445.0,12.0,849.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
0,1,0.0,764.0,0.0,7270.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,2525.0,0.0,2691.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,1.0,19.0,1448.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,79.0,671.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
0,1,1440.0,32.0,0.0,1839.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,442.0,0.0,774.0,0,1,0,0,0,0,1,0,0,1,0
0,1,840.0,21.0,0.0,1905.0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,1354.0,3695.0,5461.0,1,0,1,1,0,0,0,1,0,1,0
0,1,697.0,0.0,0.0,1309.0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,1908.0,1.0,4.0,1946.0,1,0,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,1
0,1,0.0,0.0,0.0,644.0,0,1,0,0,0,0,0,1,0,1,1
0,1,530.0,146.0,872.0,6634.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,1814.0,1568.0,4924.0,1,0,0,1,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,1
0,1,1911.0,854.0,0.0,2786.0,0,1,0,0,0,0,1,0,0,1,0
0,1,14.0,54.0,0.0,902.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,1,1
0,1,0.0,110.0,0.0,735.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,105.0,0.0,626.0,0,1,0,0,0,0,0,1,0,1,0
0,1,53.0,0.0,0.0,880.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,233.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,183.0,4.0,788.0,0,1,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,2648.0,0.0,0.0,3740.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1
0,1,5.0,0.0,1042.0,1688.0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,234.0,0.0,1.0,787.0,0,1,0,0,0,0,0,1,1,1,0
0,1,801.0,1.0,973.0,1777.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0
0,1,43.0,1.0,2005.0,2383.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,670.0,113.0,787.0,0,1,0,1,0,0,1,0,1,1,0
0,1,21.0,422.0,0.0,2598.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,1252.0,124.0,6.0,1428.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,9.0,793.0,5013.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,0.0,0.0,747.0,759.0,0,1,0,0,0,0,0,1,0,1,0
0,1,27.0,881.0,9568.0,11140.0,1,0,0,1,0,1,0,1,0,1,0
0,1,434.0,0.0,892.0,4458.0,1,0,0,1,1,1,0,1,0,0,0
0,1,4.0,1852.0,0.0,3085.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,149.0,0.0,109.0,258.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,502.0,5.0,736.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
0,1,0.0,49.0,0.0,957.0,0,1,0,1,1,0,0,1,0,0,1
0,1,1.0,0.0,388.0,757.0,0,1,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,103.0,1197.0,1.0,1319.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,1018.0,0.0,1018.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,629.0,150.0,0.0,779.0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,140.0,383.0,2019.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,1778.0,0,1,0,1,0,0,1,0,0,1,1
0,1,614.0,11.0,319.0,994.0,0,1,0,1,0,0,1,0,1,1,0
0,1,0.0,339.0,359.0,705.0,0,1,0,1,1,0,0,1,0,0,0
0,1,0.0,675.0,0.0,682.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1
0,1,0.0,25.0,0.0,1104.0,0,1,0,0,0,0,0,1,0,1,1
0,1,2.0,1958.0,19.0,1979.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,118.0,972.0,4434.0,1,0,0,1,1,1,1,0,0,0,1
0,1,0.0,1517.0,575.0,7141.0,1,0,0,1,1,1,1,0,0,0,1
0,1,0.0,2210.0,2.0,2212.0,1,0,0,1,0,1,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,0,1
0,1,1019.0,0.0,0.0,1426.0,0,0,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,1,1
0,1,1724.0,1.0,0.0,1725.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,105.0,0.0,0.0,1192.0,0,0,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1
0,1,237.0,0.0,0.0,947.0,0,0,0,0,0,0,0,1,1,1,1
0,1,0.0,768.0,3.0,771.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,17.0,0.0,880.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,140.0,0.0,884.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,20.0,0.0,597.0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,1360.0,722.0,4588.0,1,0,0,0,0,1,0,1,0,1,0
0,1,86.0,49.0,39.0,715.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,4507.0,5689.0,10196.0,1,0,0,0,0,0,1,0,1,1,0
0,1,0.0,0.0,0.0,7104.0,0,1,0,1,0,0,0,1,0,1,1
0,1,1264.0,23.0,0.0,1289.0,0,0,0,1,0,0,0,1,0,1,0
0,1,0.0,989.0,482.0,1583.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,9.0,403.0,944.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,1.0,7.0,740.0,786.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,541.0,0.0,756.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
